parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[94],-0.11397331813735684,-0.11462065352926865,0.08333106801838415,-0.24988927166965094,-0.19957039071479588,-0.028046078682037335,0.02459195246186739
pt_residuals[95],0.18151386887120716,0.18134799970237858,0.08291494807254349,0.04569707684636125,0.09601533828191255,0.26710414693401857,0.3174894847542849
pt_residuals[96],-0.02132633232488684,-0.021573561276558295,0.10133031809815082,-0.1885735939236539,-0.12539240545236272,0.08367221447120293,0.14525984484855345
pt_residuals[97],0.08412480051720048,0.08456353778407799,0.10379866391426518,-0.08692647402778472,-0.022586601873791953,0.19112523405076978,0.25352644994861
pt_residuals[98],0.020054488973147228,0.02042691799736862,0.09536358131992136,-0.13773016254540743,-0.07840105010500341,0.118027915059282,0.17669419734069927
pt_residuals[99],-0.03570021378491897,-0.03509980274394786,0.0982411965283059,-0.19657147797245095,-0.13803113673404355,0.06635128747964397,0.12550318005626643
pt_residuals[9],-0.008245241495968761,-0.00867281645062673,0.05547383555927873,-0.09830302772197454,-0.06575607899531646,0.04910274879623811,0.08301928740467487
pthat_init[1],0.7050930351006419,0.7047717631289256,0.15119454118647632,0.45687275808536526,0.5506687895816921,0.8594883656820383,0.9547769311655858
pthat_init[2],0.5057558311074508,0.5058319354455666,0.15154847600249627,0.25542413687876586,0.3507693321041069,0.6613143641755632,0.7559099235527719
pthat_init[3],0.5059035368152315,0.505647296623475,0.15181392812127642,0.2568571574442437,0.35053509032382146,0.6618235336133895,0.7552288277004756
pthat_init[4],0.3062836600003751,0.30699764767708004,0.1529805677688159,0.055953947857584674,0.1486101525630114,0.46367292116737735,0.5536878223817949
pthat_init[5],0.4061830155186667,0.40613537647468856,0.15158747443193868,0.15765055904721637,0.2512844200386588,0.5615020003528237,0.6562732680260528
pthat_init[6],0.5050847169547196,0.5059034120536342,0.14993976825579133,0.26084983604625217,0.34963996890892574,0.6593642354452736,0.7506488348308592
pthat_init[7],0.40552179701416086,0.4059703892437646,0.15073204275494964,0.1568401371717896,0.25018607886601835,0.5601839667521261,0.6529111927790426
puhat_init[1],0.8975906233744767,0.8976647565301151,0.1118123627521318,0.7131742378249498,0.7820433706549347,1.0125706022097163,1.0813747420664148
puhat_init[2],0.8894344327692133,0.8891342014205679,0.11304840386314921,0.7034446675385718,0.7731947770818838,1.0057928193971195,1.075869299388595
puhat_init[3],0.7358441908060354,0.7353789639814271,0.11342462511090624,0.550022123774958,0.6193286337672954,0.8523697927079219,0.9225060820660724
puhat_init[4],0.72997149924264,0.7299431753586654,0.11065580944176147,0.5472101557275149,0.6161267603112727,0.843100003422416,0.9115158739476119
puhat_init[5],0.725104997976414,0.7246662198636575,0.11152257588064021,0.5434317381589586,0.6105489308831311,0.840831546905856,0.9067957567611138
tau,0.09719188509635908,0.09673578647720925,0.01376219506618228,0.07526100952823,0.08304659111923596,0.11141929186578754,0.12069621130662941
wpi_missing,0.8125460873257677,0.8127134765902352,0.12065409240273747,0.6127886700854869,0.6883919791600185,0.9367469854302192,1.0101678111558665
xi_pt[1],0.4234575719212927,0.4243536075301808,0.11599167025635174,0.2328071519099748,0.3040801882200177,0.543530047448134,0.6140766377407395
xi_pt[2],0.5802488224551935,0.5807299551916985,0.1309336142727112,0.365536927914842,0.44479080886967637,0.7142919353286483,0.7945816956300932
xi_pu[1],-0.24565097180192566,-0.24559063311713092,0.13062421852382672,-0.46025287153186684,-0.3796411875687711,-0.11176647546124732,-0.030903339884442063
xi_pu[2],-0.23482696580350873,-0.23548436908334702,0.13788858100011495,-0.46017036091088614,-0.3772409410687784,-0.09221882638965069,-0.0067644614566215915
